,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15
15133,0.06,3.00,2.25,0.14,0.01,1.00,0.00,3.00,7.00,670.00,1967.00,98178.00,47.49,-122.22,0.32,10753.00
15134,0.04,3.00,2.25,0.08,0.01,1.00,2.00,3.00,7.00,240.00,1987.00,98065.00,47.53,-121.76,0.20,18336.00
15135,0.05,5.00,3.50,0.26,0.01,2.00,0.00,3.00,9.00,980.00,1998.00,98038.00,47.38,-122.06,0.43,26023.00
15136,0.03,4.00,2.75,0.16,0.00,1.00,0.00,3.00,7.00,1240.00,1963.00,98032.00,47.37,-122.28,0.24,7150.00
15137,0.10,3.00,2.50,0.13,0.00,1.00,0.00,3.00,8.00,200.00,1951.00,98109.00,47.63,-122.35,0.24,4920.00
15138,0.27,4.00,3.25,0.26,0.00,1.50,3.00,4.00,10.00,1250.00,1939.00,98199.00,47.64,-122.41,0.50,5915.00
15139,0.02,3.00,1.50,0.10,0.00,1.00,0.00,3.00,7.00,680.00,1962.00,98168.00,47.50,-122.32,0.24,8083.00
15140,0.09,4.00,2.00,0.10,0.00,1.50,0.00,4.00,9.00,0.00,1911.00,98119.00,47.65,-122.38,0.26,6000.00
15141,0.04,3.00,1.00,0.07,0.00,1.00,0.00,3.00,7.00,0.00,1972.00,98034.00,47.73,-122.20,0.22,8000.00
15142,0.01,3.00,1.75,0.10,0.01,1.00,0.00,3.00,8.00,0.00,1978.00,98032.00,47.37,-122.29,0.27,8400.00
15143,0.03,3.00,1.75,0.10,0.01,1.00,0.00,3.00,8.00,0.00,1978.00,98032.00,47.37,-122.29,0.27,8400.00
15144,0.25,4.00,2.75,0.28,0.01,2.00,4.00,4.00,10.00,1190.00,1989.00,98004.00,47.60,-122.21,0.47,20897.00
15145,0.03,3.00,2.25,0.12,0.00,2.00,0.00,3.00,7.00,210.00,2003.00,98118.00,47.54,-122.29,0.23,1958.00
15146,0.12,4.00,2.50,0.22,0.02,2.00,0.00,4.00,9.00,0.00,1978.00,98005.00,47.63,-122.15,0.51,24501.00
15147,0.08,10.00,2.00,0.25,0.01,2.00,0.00,4.00,7.00,600.00,1958.00,98006.00,47.57,-122.18,0.28,11914.00
15148,0.11,2.00,1.50,0.11,0.00,1.00,2.00,3.00,7.00,800.00,1942.00,98109.00,47.63,-122.35,0.32,3840.00
15149,0.04,4.00,1.50,0.12,0.00,1.00,0.00,3.00,7.00,980.00,1912.00,98106.00,47.57,-122.36,0.16,5000.00
15150,0.02,3.00,1.00,0.07,0.01,1.00,0.00,3.00,6.00,0.00,1965.00,98178.00,47.49,-122.26,0.24,8283.00
15151,0.06,3.00,2.50,0.13,0.00,2.00,0.00,3.00,8.00,0.00,2003.00,98133.00,47.72,-122.34,0.26,7206.00
15152,0.22,4.00,4.00,0.26,0.04,2.00,2.00,4.00,12.00,0.00,1927.00,98177.00,47.75,-122.38,0.69,128066.00
15153,0.02,3.00,2.50,0.07,0.00,2.00,0.00,3.00,7.00,0.00,1995.00,98038.00,47.38,-122.04,0.11,3232.00
15154,0.03,1.00,2.00,0.11,0.11,2.00,0.00,3.00,10.00,0.00,2001.00,98045.00,47.45,-121.77,0.24,21094.00
15155,0.07,5.00,3.25,0.27,0.00,2.00,0.00,3.00,9.00,890.00,2014.00,98065.00,47.52,-121.89,0.39,4832.00
15156,0.06,3.00,1.75,0.10,0.03,1.00,0.00,3.00,8.00,0.00,1984.00,98053.00,47.65,-122.05,0.33,52707.00
15157,0.04,4.00,2.50,0.17,0.00,2.00,0.00,3.00,8.00,0.00,1987.00,98058.00,47.42,-122.16,0.30,7615.00
15158,0.07,3.00,1.75,0.11,0.00,1.00,0.00,3.00,7.00,0.00,1977.00,98033.00,47.70,-122.17,0.24,7500.00
15159,0.10,3.00,2.25,0.19,0.01,1.00,1.00,5.00,8.00,570.00,1956.00,98166.00,47.45,-122.37,0.28,11250.00
15160,0.07,2.00,1.50,0.10,0.00,1.00,0.00,3.00,7.00,580.00,1950.00,98119.00,47.65,-122.37,0.22,6000.00
15161,0.04,2.00,1.50,0.05,0.00,3.00,0.00,3.00,8.00,0.00,2003.00,98115.00,47.68,-122.30,0.12,3200.00
15162,0.02,2.00,1.00,0.04,0.01,1.00,0.00,3.00,7.00,0.00,1960.00,98055.00,47.43,-122.20,0.18,15000.00
15163,0.03,3.00,2.50,0.17,0.00,2.00,0.00,3.00,8.00,0.00,2008.00,98042.00,47.34,-122.15,0.34,5702.00
15164,0.12,5.00,3.25,0.24,0.01,2.00,0.00,3.00,11.00,0.00,2001.00,98059.00,47.52,-122.16,0.53,11734.00
15165,0.06,3.00,1.75,0.10,0.03,1.00,0.00,3.00,7.00,0.00,1973.00,98053.00,47.67,-122.06,0.29,35160.00
15166,0.28,4.00,3.75,0.26,0.00,2.00,0.00,3.00,10.00,1260.00,1931.00,98112.00,47.63,-122.29,0.49,7200.00
15167,0.04,3.00,1.50,0.05,0.00,1.00,0.00,4.00,7.00,0.00,1966.00,98008.00,47.62,-122.12,0.16,8400.00
15168,0.04,3.00,3.00,0.14,0.01,2.00,0.00,4.00,7.00,530.00,1950.00,98106.00,47.55,-122.36,0.19,5244.00
15169,0.04,2.00,1.00,0.06,0.00,1.00,0.00,3.00,7.00,0.00,1947.00,98199.00,47.66,-122.39,0.13,4288.00
15170,0.03,3.00,2.00,0.11,0.00,1.00,0.00,3.00,7.00,750.00,1913.00,98136.00,47.54,-122.39,0.25,1872.00
15171,0.05,5.00,2.75,0.20,0.00,2.00,0.00,3.00,8.00,0.00,1997.00,98059.00,47.50,-122.16,0.40,7620.00
15172,0.04,4.00,2.50,0.17,0.00,2.00,0.00,3.00,7.00,0.00,2004.00,98056.00,47.49,-122.19,0.30,3600.00
15173,0.10,4.00,1.00,0.14,0.00,1.50,0.00,4.00,7.00,750.00,1927.00,98115.00,47.69,-122.31,0.23,3588.00
15174,0.05,3.00,2.25,0.09,0.01,2.00,,3.00,7.00,0.00,1987.00,98074.00,47.62,-122.03,0.28,13963.00
15175,0.06,3.00,1.75,0.17,0.02,1.00,0.00,3.00,8.00,620.00,1968.00,98029.00,47.55,-122.03,0.38,29250.00
15176,0.05,2.00,2.00,0.08,0.01,1.00,0.00,3.00,8.00,420.00,1959.00,98155.00,47.75,-122.29,0.27,12530.00
15177,0.05,4.00,3.00,0.14,0.00,1.00,0.00,3.00,7.00,860.00,1979.00,98155.00,47.77,-122.32,0.23,7571.00
15178,0.13,4.00,3.00,0.19,0.02,1.00,3.00,5.00,8.00,1460.00,1964.00,98008.00,47.62,-122.10,0.44,15210.00
15179,0.05,3.00,2.75,0.07,0.00,2.00,0.00,3.00,8.00,0.00,2010.00,98116.00,47.58,-122.39,0.15,1296.00
15180,0.01,3.00,1.00,0.06,0.02,1.00,0.00,3.00,6.00,140.00,1935.00,98178.00,47.50,-122.25,0.15,8890.00
15181,0.02,3.00,1.75,0.09,0.00,1.00,0.00,4.00,8.00,0.00,1976.00,98023.00,47.32,-122.37,0.27,7475.00
15182,0.06,3.00,2.50,0.18,0.01,2.00,0.00,3.00,9.00,0.00,2001.00,98011.00,47.75,-122.20,0.38,10603.00
15183,0.12,4.00,2.50,0.23,0.11,2.00,0.00,3.00,10.00,0.00,2000.00,98053.00,47.63,-121.97,0.32,34613.00
15184,0.05,4.00,2.75,0.13,0.05,1.00,0.00,3.00,6.00,0.00,1990.00,98038.00,47.40,-122.01,0.30,63162.00
15185,0.04,3.00,1.00,0.11,0.00,1.50,0.00,5.00,7.00,0.00,1904.00,98144.00,47.58,-122.29,0.17,4080.00
15186,0.07,3.00,1.00,0.11,0.00,1.50,0.00,5.00,7.00,700.00,1904.00,98144.00,47.58,-122.29,0.17,4080.00
15187,0.06,3.00,2.25,0.14,0.01,2.00,0.00,3.00,8.00,0.00,1985.00,98052.00,47.71,-122.10,0.33,12025.00
15188,0.08,4.00,1.75,0.12,0.00,1.00,3.00,5.00,7.00,1000.00,1956.00,98109.00,47.64,-122.35,0.38,4377.00
15189,0.03,3.00,2.50,0.11,0.01,1.00,0.00,3.00,8.00,0.00,1988.00,98001.00,47.32,-122.27,0.31,8582.00
15190,0.24,4.00,2.75,0.30,0.01,2.00,0.00,3.00,9.00,380.00,1947.00,98004.00,47.62,-122.22,0.55,12670.00
15191,0.06,2.00,1.00,0.07,0.00,1.50,0.00,4.00,7.00,140.00,1925.00,98117.00,47.68,-122.38,0.15,5100.00
15192,0.05,2.00,1.00,0.04,0.00,1.00,0.00,4.00,7.00,0.00,1949.00,98117.00,47.68,-122.38,0.20,5100.00
15193,0.02,4.00,2.75,0.11,0.00,2.00,0.00,3.00,8.00,0.00,2001.00,98001.00,47.26,-122.29,0.34,6472.00
15194,0.01,3.00,1.50,0.05,0.00,1.00,0.00,3.00,7.00,0.00,1966.00,98003.00,47.33,-122.33,0.14,8400.00
15195,0.06,4.00,1.50,0.10,0.00,1.50,0.00,4.00,7.00,340.00,1946.00,98177.00,47.72,-122.36,0.21,8160.00
15196,0.03,3.00,2.25,0.10,0.00,2.00,0.00,3.00,7.00,0.00,1995.00,98038.00,47.36,-122.03,0.27,8515.00
15197,0.11,3.00,2.25,0.15,0.00,2.00,0.00,5.00,8.00,810.00,1925.00,98109.00,47.63,-122.35,0.31,5160.00
15198,0.04,2.00,1.75,0.05,0.00,2.00,0.00,4.00,7.00,0.00,1984.00,98034.00,47.71,-122.24,0.24,7321.00
15199,0.16,4.00,1.75,0.17,0.01,1.00,0.00,4.00,8.00,0.00,1966.00,98004.00,47.62,-122.23,0.43,20330.00
15200,0.01,3.00,1.00,0.05,0.00,1.00,0.00,3.00,7.00,0.00,1967.00,98001.00,47.34,-122.29,0.16,7920.00
15201,0.06,2.00,2.00,0.08,0.00,1.00,0.00,4.00,7.00,0.00,1949.00,98117.00,47.68,-122.39,0.18,3880.00
15202,0.05,4.00,3.00,0.15,0.00,2.00,2.00,4.00,7.00,800.00,1965.00,98178.00,47.51,-122.26,0.34,5400.00
15203,0.04,2.00,1.00,0.02,0.01,1.00,0.00,3.00,5.00,0.00,2003.00,98059.00,47.50,-122.16,0.31,11505.00
15204,0.07,4.00,2.50,0.19,0.01,2.00,0.00,3.00,8.00,0.00,1995.00,98019.00,47.73,-121.97,0.39,14564.00
15205,0.04,3.00,1.50,0.14,0.00,1.00,0.00,4.00,8.00,850.00,1954.00,98155.00,47.76,-122.28,0.28,14092.00
15206,0.05,4.00,2.50,0.14,0.01,2.00,2.00,3.00,8.00,0.00,1997.00,98045.00,47.48,-121.80,0.34,9761.00
15207,0.08,3.00,1.75,0.11,0.00,2.00,2.00,4.00,8.00,0.00,1959.00,98144.00,47.60,-122.29,0.45,7119.00
15208,0.14,6.00,4.50,0.43,0.13,2.00,0.00,3.00,11.00,1940.00,1996.00,98029.00,47.56,-122.00,0.28,32362.00
15209,0.03,2.00,1.00,0.05,0.01,1.00,0.00,3.00,6.00,0.00,1947.00,98155.00,47.75,-122.32,0.14,11240.00
15210,0.09,4.00,2.50,0.17,0.00,1.00,2.00,3.00,8.00,860.00,1961.00,98118.00,47.55,-122.26,0.28,7500.00
15211,0.07,4.00,2.50,0.12,0.00,2.00,0.00,3.00,8.00,0.00,2004.00,98029.00,47.55,-122.00,0.23,3720.00
15212,0.08,3.00,1.75,0.12,0.01,1.00,0.00,4.00,8.00,670.00,1973.00,98033.00,47.67,-122.18,0.36,8548.00
15213,0.07,4.00,2.25,0.13,0.01,2.00,0.00,3.00,9.00,0.00,1975.00,98074.00,47.64,-122.06,0.39,11900.00
15214,0.08,3.00,1.75,0.10,0.00,1.50,4.00,4.00,7.00,500.00,1928.00,98117.00,47.70,-122.40,0.33,8088.00
15215,0.17,4.00,3.00,0.24,0.08,2.00,2.00,4.00,10.00,0.00,1981.00,98072.00,47.74,-122.12,0.49,79714.00
15216,0.13,3.00,2.50,0.19,0.00,2.00,3.00,3.00,11.00,0.00,1997.00,98034.00,47.70,-122.22,0.38,5918.00
15217,0.05,2.00,1.75,0.09,0.00,1.00,0.00,4.00,7.00,740.00,1918.00,98136.00,47.55,-122.39,0.17,6000.00
15218,0.04,3.00,2.25,0.10,0.00,1.00,0.00,3.00,7.00,420.00,1985.00,98133.00,47.72,-122.34,0.22,7459.00
15219,0.09,4.00,2.00,0.12,0.00,1.00,0.00,3.00,8.00,1000.00,1922.00,98116.00,47.58,-122.41,0.22,4520.00
15220,0.05,3.00,2.25,0.16,0.03,1.00,0.00,4.00,7.00,0.00,1978.00,98042.00,47.35,-122.11,0.18,42180.00
15221,0.11,3.00,2.00,0.10,0.00,1.50,0.00,3.00,8.00,660.00,1910.00,98109.00,47.64,-122.35,0.20,4000.00
15222,0.07,3.00,2.50,0.12,0.00,2.00,0.00,3.00,8.00,90.00,2009.00,98027.00,47.55,-122.02,0.30,2240.00
15223,0.12,3.00,2.50,0.28,0.02,2.00,0.00,3.00,7.00,0.00,1976.00,98033.00,47.66,-122.17,0.40,8865.00
15224,0.03,4.00,2.50,0.12,0.00,2.00,0.00,3.00,7.00,0.00,1999.00,98092.00,47.32,-122.19,0.28,6400.00
15225,0.03,2.00,1.00,0.04,0.00,1.00,0.00,3.00,6.00,0.00,1947.00,98177.00,47.70,-122.37,0.18,7102.00
15226,0.04,4.00,2.50,0.15,0.01,2.00,0.00,3.00,8.00,0.00,1994.00,98188.00,47.44,-122.27,0.33,9129.00
15227,0.14,3.00,2.50,0.29,0.01,2.00,0.00,3.00,10.00,0.00,1999.00,98006.00,47.56,-122.13,0.56,8321.00
15228,0.02,4.00,1.00,0.12,0.01,1.00,0.00,3.00,7.00,860.00,1962.00,98031.00,47.41,-122.21,0.27,8839.00
15229,0.05,4.00,2.25,0.16,0.00,2.00,0.00,3.00,8.00,830.00,1908.00,98122.00,47.61,-122.30,0.19,2370.00
15230,0.08,3.00,2.00,0.11,0.00,1.00,0.00,5.00,7.00,850.00,1927.00,98115.00,47.68,-122.31,0.22,3800.00
15231,0.17,3.00,2.50,0.19,0.01,2.00,0.00,4.00,10.00,0.00,1989.00,98004.00,47.58,-122.20,0.35,12287.00
15232,0.29,7.00,4.75,0.38,0.01,2.00,0.00,3.00,10.00,1660.00,2013.00,98004.00,47.62,-122.21,0.43,10610.00
15233,0.05,3.00,2.25,0.17,0.00,1.00,0.00,4.00,7.00,1030.00,1966.00,98166.00,47.46,-122.35,0.27,9598.00
15234,0.02,1.00,1.00,0.01,0.04,1.00,2.00,5.00,5.00,0.00,1924.00,98022.00,47.22,-121.98,0.16,46762.00
15235,0.04,3.00,1.00,0.05,0.00,1.00,0.00,4.00,6.00,300.00,1943.00,98146.00,47.51,-122.38,0.16,5600.00
15236,0.05,3.00,1.50,0.06,0.00,1.00,0.00,5.00,7.00,0.00,1956.00,98007.00,47.60,-122.13,0.16,7000.00
15237,0.05,4.00,1.75,0.14,0.00,1.00,0.00,4.00,7.00,920.00,1958.00,98011.00,47.76,-122.20,0.32,10032.00
15238,0.09,4.00,2.50,0.13,0.00,1.00,0.00,4.00,8.00,820.00,1976.00,98033.00,47.66,-122.19,0.29,9499.00
15239,0.08,4.00,2.25,0.15,0.01,2.00,0.00,4.00,8.00,0.00,1979.00,98052.00,47.65,-122.12,0.34,9720.00
15240,0.11,4.00,3.50,0.24,0.02,2.00,0.00,3.00,11.00,0.00,1990.00,98052.00,47.72,-122.10,0.59,35880.00
15241,0.47,4.00,3.25,0.34,0.01,2.00,4.00,4.00,11.00,0.00,1990.00,98039.00,47.64,-122.24,0.59,25582.00
15242,0.04,3.00,1.75,0.06,0.01,1.00,0.00,4.00,7.00,0.00,1976.00,98028.00,47.76,-122.23,0.27,15999.00
15243,0.02,3.00,2.50,0.09,0.00,2.00,0.00,3.00,7.00,0.00,1994.00,98003.00,47.28,-122.30,0.22,7689.00
15244,0.39,5.00,3.00,0.29,0.00,2.50,4.00,5.00,11.00,640.00,1909.00,98119.00,47.63,-122.36,0.32,4050.00
15245,0.05,4.00,2.25,0.11,0.00,1.00,0.00,4.00,7.00,450.00,1973.00,98034.00,47.73,-122.20,0.24,7500.00
15246,0.11,3.00,3.50,0.28,0.13,1.50,3.00,3.00,10.00,0.00,2000.00,98092.00,47.26,-122.14,0.40,217790.00
15247,0.08,3.00,2.00,0.11,0.00,2.00,2.00,3.00,8.00,0.00,1937.00,98107.00,47.67,-122.40,0.30,5400.00
15248,0.04,4.00,2.00,0.18,0.01,1.00,0.00,5.00,8.00,0.00,1965.00,98001.00,47.32,-122.28,0.14,15750.00
15249,0.21,4.00,4.75,0.34,0.02,2.00,0.00,3.00,12.00,0.00,1999.00,98074.00,47.60,-122.01,0.59,16314.00
15250,0.08,5.00,2.00,0.16,0.01,1.50,0.00,3.00,8.00,0.00,1966.00,98033.00,47.68,-122.17,0.27,8085.00
15251,0.04,2.00,1.00,0.06,0.00,1.00,0.00,4.00,7.00,0.00,1921.00,98133.00,47.71,-122.36,0.14,7800.00
15252,0.02,4.00,1.00,0.07,0.00,1.50,0.00,3.00,7.00,0.00,1928.00,98106.00,47.55,-122.36,0.21,5164.00
15253,0.03,3.00,1.00,0.07,0.01,1.50,0.00,3.00,6.00,0.00,1908.00,98070.00,47.37,-122.46,0.21,12415.00
15254,0.04,3.00,3.25,0.09,0.00,3.00,0.00,3.00,8.00,0.00,1998.00,98117.00,47.70,-122.38,0.21,1376.00
15255,0.06,3.00,1.00,0.06,0.00,1.00,0.00,4.00,7.00,300.00,1912.00,98117.00,47.68,-122.38,0.18,5100.00
15256,0.05,2.00,1.75,0.13,0.00,1.00,0.00,3.00,7.00,640.00,1940.00,98125.00,47.70,-122.32,0.25,7140.00
15257,0.06,4.00,2.50,0.19,0.01,2.00,0.00,3.00,8.00,0.00,1993.00,98019.00,47.73,-121.97,0.34,14029.00
15258,0.02,3.00,2.00,0.06,0.00,1.00,0.00,4.00,7.00,0.00,1985.00,98031.00,47.41,-122.19,0.20,7200.00
15259,0.04,3.00,2.25,0.09,0.01,1.00,0.00,3.00,7.00,300.00,1988.00,98065.00,47.54,-121.74,0.24,36590.00
15260,0.07,3.00,2.25,0.14,0.01,2.00,0.00,3.00,7.00,0.00,1990.00,98155.00,47.75,-122.30,0.34,14893.00
15261,0.03,4.00,2.50,0.11,0.00,2.00,0.00,3.00,7.00,0.00,1993.00,98031.00,47.41,-122.19,0.25,7924.00
15262,0.06,4.00,2.50,0.12,0.00,1.00,0.00,3.00,7.00,550.00,1978.00,98034.00,47.73,-122.22,0.29,7200.00
15263,0.09,4.00,2.50,0.22,0.00,2.00,0.00,3.00,9.00,0.00,2004.00,98033.00,47.69,-122.16,0.49,5083.00
15264,0.09,4.00,2.50,0.22,0.00,2.00,0.00,3.00,9.00,0.00,2004.00,98033.00,47.69,-122.16,0.49,5083.00
15265,0.08,4.00,2.75,0.16,0.00,1.50,0.00,4.00,7.00,900.00,1920.00,98117.00,47.69,-122.40,0.26,5264.00
15266,0.03,3.00,1.00,0.06,0.00,1.50,0.00,3.00,7.00,0.00,1928.00,98178.00,47.51,-122.25,0.21,5650.00
15267,0.03,3.00,2.50,0.15,0.00,2.00,0.00,3.00,8.00,0.00,1995.00,98092.00,47.33,-122.17,0.25,6762.00
15268,0.04,3.00,1.00,0.05,0.01,1.00,0.00,3.00,7.00,0.00,1959.00,98125.00,47.73,-122.31,0.19,8469.00
15269,0.07,5.00,1.75,0.14,0.00,1.50,0.00,3.00,7.00,800.00,1923.00,98199.00,47.65,-122.38,0.20,1715.00
15270,0.06,3.00,1.00,0.04,0.00,1.00,0.00,3.00,6.00,0.00,1961.00,98033.00,47.69,-122.20,0.22,6564.00
15271,0.05,4.00,2.00,0.16,0.01,1.00,0.00,3.00,8.00,880.00,1960.00,98028.00,47.74,-122.23,0.27,9750.00
15272,0.14,4.00,4.00,0.16,0.00,3.00,2.00,3.00,9.00,430.00,2013.00,98119.00,47.64,-122.37,0.30,2400.00
15273,0.01,2.00,1.00,0.03,0.01,1.00,0.00,3.00,6.00,0.00,1953.00,98166.00,47.44,-122.34,0.08,10540.00
15274,0.02,3.00,2.00,0.09,0.00,1.00,0.00,3.00,7.00,440.00,1977.00,98042.00,47.37,-122.09,0.21,5200.00
15275,0.03,3.00,2.00,0.06,0.01,2.00,0.00,3.00,6.00,0.00,1996.00,98053.00,47.64,-121.96,0.26,14907.00
15276,0.03,3.00,2.00,0.08,0.00,1.00,0.00,5.00,7.00,0.00,1942.00,98146.00,47.51,-122.37,0.18,6360.00
15277,0.07,3.00,2.25,0.14,0.01,1.00,0.00,5.00,8.00,700.00,1976.00,98004.00,47.59,-122.19,0.36,14258.00
15278,0.03,2.00,1.00,0.06,0.00,1.00,0.00,3.00,6.00,290.00,1949.00,98108.00,47.55,-122.30,0.18,5692.00
15279,0.00,2.00,1.00,0.03,0.01,1.00,0.00,1.00,5.00,0.00,1942.00,98168.00,47.47,-122.28,0.22,10387.00
15280,0.04,4.00,1.75,0.11,0.01,1.00,0.00,3.00,8.00,0.00,1988.00,98028.00,47.74,-122.25,0.30,12875.00
15281,0.07,3.00,1.00,0.05,0.00,1.00,2.00,4.00,7.00,0.00,1919.00,98136.00,47.53,-122.38,0.17,4505.00
15282,0.06,3.00,2.00,0.12,0.01,1.00,0.00,3.00,8.00,670.00,1964.00,98155.00,47.77,-122.27,0.28,8750.00
15283,0.16,3.00,1.50,0.12,0.00,1.50,2.00,3.00,8.00,0.00,1900.00,98119.00,47.63,-122.37,0.37,3600.00
15284,0.03,3.00,2.75,0.08,0.00,1.00,0.00,4.00,7.00,400.00,1980.00,98058.00,47.44,-122.14,0.19,7350.00
15285,0.03,3.00,2.50,0.10,0.00,2.00,0.00,3.00,7.00,0.00,1999.00,98038.00,47.38,-122.02,0.31,5000.00
15286,0.03,3.00,2.50,0.10,0.00,2.00,0.00,3.00,7.00,0.00,1999.00,98038.00,47.38,-122.02,0.31,5000.00
15287,0.03,5.00,2.75,0.14,0.01,1.00,0.00,5.00,7.00,750.00,1963.00,98188.00,47.45,-122.28,0.20,10850.00
15288,0.07,4.00,2.00,0.14,0.00,1.50,0.00,5.00,8.00,200.00,1925.00,98115.00,47.69,-122.31,0.18,3082.00
15289,0.10,3.00,2.50,0.17,0.00,2.00,0.00,3.00,9.00,0.00,1988.00,98007.00,47.66,-122.15,0.38,9490.00
15290,0.06,3.00,2.50,0.18,0.01,2.00,0.00,3.00,9.00,0.00,1990.00,98059.00,47.47,-122.12,0.38,17859.00
15291,0.03,5.00,1.75,0.14,0.01,1.00,0.00,3.00,7.00,1040.00,1963.00,98188.00,47.44,-122.28,0.30,9261.00
15292,0.04,4.00,2.75,0.17,0.01,1.00,0.00,4.00,7.00,960.00,1967.00,98058.00,47.45,-122.16,0.20,9375.00
15293,0.03,3.00,2.25,0.19,0.00,1.00,0.00,4.00,7.00,1100.00,1947.00,98168.00,47.49,-122.30,0.11,8100.00
15294,0.05,2.00,1.75,0.07,0.01,1.00,0.00,4.00,7.00,0.00,1945.00,98059.00,47.48,-122.09,0.16,14810.00
15295,0.02,2.00,1.00,0.03,0.00,1.00,0.00,3.00,6.00,0.00,1943.00,98166.00,47.47,-122.36,0.33,9500.00
15296,0.07,3.00,2.50,0.14,0.00,1.50,0.00,4.00,7.00,880.00,1928.00,98126.00,47.57,-122.38,0.25,4582.00
15297,0.06,3.00,2.50,0.09,0.00,3.00,0.00,3.00,8.00,160.00,2004.00,98102.00,47.64,-122.32,0.20,1079.00
15298,0.01,3.00,1.75,0.08,0.00,1.00,0.00,5.00,7.00,0.00,1965.00,98058.00,47.46,-122.18,0.15,7700.00
15299,0.03,4.00,2.50,0.15,0.01,2.00,0.00,3.00,8.00,0.00,2000.00,98023.00,47.31,-122.35,0.31,9840.00
15300,0.08,3.00,2.50,0.17,0.00,2.00,0.00,3.00,9.00,0.00,2003.00,98052.00,47.70,-122.13,0.39,5211.00
15301,0.03,5.00,2.00,0.14,0.01,1.00,0.00,4.00,7.00,0.00,1962.00,98031.00,47.39,-122.22,0.27,11970.00
15302,0.05,3.00,2.75,0.10,0.00,1.00,0.00,4.00,7.00,450.00,1947.00,98122.00,47.61,-122.30,0.22,3248.00
15303,0.01,3.00,1.00,0.05,0.01,1.00,0.00,3.00,7.00,0.00,1960.00,98178.00,47.50,-122.28,0.09,12500.00
15304,0.03,3.00,2.25,0.12,0.00,2.00,0.00,4.00,7.00,0.00,1985.00,98030.00,47.35,-122.17,0.27,7464.00
15305,0.07,4.00,2.50,0.18,0.01,1.00,0.00,3.00,8.00,1380.00,1970.00,98008.00,47.60,-122.12,0.30,10788.00
15306,0.04,3.00,1.75,0.08,0.04,1.00,0.00,4.00,8.00,0.00,1976.00,98092.00,47.33,-122.16,0.32,82328.00
15307,0.04,3.00,1.00,0.09,0.01,1.00,0.00,4.00,6.00,0.00,1958.00,98059.00,47.47,-122.13,0.22,10795.00
15308,0.12,3.00,2.50,0.18,0.01,1.00,4.00,3.00,9.00,630.00,1956.00,98177.00,47.76,-122.37,0.35,20000.00
15309,0.05,2.00,1.75,0.09,0.00,1.00,0.00,4.00,7.00,680.00,1910.00,98117.00,47.69,-122.37,0.12,5700.00
15310,0.07,5.00,2.75,0.18,0.01,1.00,0.00,3.00,7.00,650.00,1968.00,98075.00,47.60,-122.04,0.32,15458.00
15311,0.02,3.00,2.25,0.10,0.01,1.00,0.00,5.00,7.00,0.00,1977.00,98042.00,47.38,-122.09,0.18,10167.00
15312,0.03,4.00,1.75,0.11,0.02,1.00,0.00,4.00,7.00,0.00,1975.00,98031.00,47.39,-122.17,0.24,5234.00
15313,0.06,4.00,3.50,0.29,0.01,2.00,0.00,3.00,10.00,0.00,2006.00,98003.00,47.34,-122.18,0.55,15210.00
15314,0.16,5.00,3.50,0.22,0.00,2.00,0.00,3.00,9.00,0.00,2011.00,98115.00,47.68,-122.33,0.17,4080.00
15315,0.02,2.00,1.00,0.05,0.00,1.00,0.00,4.00,5.00,0.00,1922.00,98178.00,47.50,-122.23,0.26,6000.00
15316,0.06,4.00,0.75,0.12,0.00,1.00,4.00,4.00,7.00,640.00,1923.00,98198.00,47.36,-122.33,0.27,8402.00
15317,0.04,3.00,3.25,0.09,0.00,2.00,0.00,3.00,8.00,240.00,2000.00,98133.00,47.72,-122.36,0.17,1379.00
15318,0.05,4.00,1.75,0.10,0.00,1.00,0.00,4.00,7.00,500.00,1950.00,98133.00,47.72,-122.35,0.17,7200.00
15319,0.06,5.00,1.50,0.14,0.00,1.00,0.00,4.00,7.00,940.00,1959.00,98008.00,47.61,-122.13,0.22,8610.00
15320,0.07,3.00,3.00,0.26,0.23,1.50,0.00,4.00,9.00,1500.00,1990.00,98038.00,47.43,-122.03,0.27,217800.00
15321,0.09,4.00,2.75,0.22,0.00,2.00,0.00,3.00,10.00,0.00,2003.00,98052.00,47.70,-122.11,0.50,7467.00
15322,0.03,3.00,1.00,0.04,0.00,1.00,0.00,3.00,7.00,0.00,1953.00,98177.00,47.70,-122.37,0.18,8040.00
15323,0.02,2.00,1.00,0.04,0.02,1.00,0.00,1.00,6.00,0.00,1928.00,98065.00,47.52,-121.82,0.17,7200.00
15324,0.03,2.00,1.00,0.08,0.01,1.00,0.00,4.00,7.00,0.00,1974.00,98011.00,47.77,-122.21,0.20,11280.00
15325,0.05,4.00,2.75,0.10,0.01,1.00,0.00,4.00,7.00,600.00,1979.00,98028.00,47.74,-122.24,0.26,9545.00
15326,0.03,4.00,2.00,0.15,0.01,2.00,0.00,3.00,7.00,670.00,1949.00,98023.00,47.32,-122.34,0.27,22750.00
15327,0.07,3.00,2.50,0.15,0.00,1.50,0.00,4.00,8.00,300.00,1921.00,98144.00,47.58,-122.29,0.29,5000.00
